Readings,Start Timestamp,End Timestamp
33.0529,Thursday January 2 2020 2:00:00 AM,Thursday January 2 2020 3:00:00 AM
34.6772,Thursday January 2 2020 3:00:00 AM,Thursday January 2 2020 4:00:00 AM
28.3242,Thursday January 2 2020 4:00:00 AM,Thursday January 2 2020 5:00:00 AM
23.0032,Thursday January 2 2020 5:00:00 AM,Thursday January 2 2020 6:00:00 AM
30.783,Thursday January 2 2020 6:00:00 AM,Thursday January 2 2020 7:00:00 AM
12.9681,Thursday January 2 2020 7:00:00 AM,Thursday January 2 2020 8:00:00 AM
39.2978,Thursday January 2 2020 8:00:00 AM,Thursday January 2 2020 9:00:00 AM
26.791,Thursday January 2 2020 9:00:00 AM,Thursday January 2 2020 10:00:00 AM
25.5014,Thursday January 2 2020 10:00:00 AM,Thursday January 2 2020 11:00:00 AM
34.3405,Thursday January 2 2020 11:00:00 AM,Thursday January 2 2020 12:00:00 PM
18.4265,Thursday January 2 2020 12:00:00 PM,Thursday January 2 2020 1:00:00 PM
26.5983,Thursday January 2 2020 1:00:00 PM,Thursday January 2 2020 2:00:00 PM
12.5113,Thursday January 2 2020 2:00:00 PM,Thursday January 2 2020 3:00:00 PM
28.1635,Thursday January 2 2020 3:00:00 PM,Thursday January 2 2020 4:00:00 PM
29.6744,Thursday January 2 2020 4:00:00 PM,Thursday January 2 2020 5:00:00 PM
41.4381,Thursday January 2 2020 5:00:00 PM,Thursday January 2 2020 6:00:00 PM
26.0521,Thursday January 2 2020 6:00:00 PM,Thursday January 2 2020 7:00:00 PM
29.5991,Thursday January 2 2020 7:00:00 PM,Thursday January 2 2020 8:00:00 PM
28.2009,Thursday January 2 2020 8:00:00 PM,Thursday January 2 2020 9:00:00 PM
21.5969,Thursday January 2 2020 9:00:00 PM,Thursday January 2 2020 10:00:00 PM
25.6494,Thursday January 2 2020 10:00:00 PM,Thursday January 2 2020 11:00:00 PM
26.7782,Thursday January 2 2020 11:00:00 PM,Friday January 3 2020 12:00:00 AM
36.2779,Friday January 3 2020 12:00:00 AM,Friday January 3 2020 1:00:00 AM
33.7409,Friday January 3 2020 1:00:00 AM,Friday January 3 2020 2:00:00 AM
32.6225,Friday January 3 2020 2:00:00 AM,Friday January 3 2020 3:00:00 AM
33.4457,Friday January 3 2020 3:00:00 AM,Friday January 3 2020 4:00:00 AM
39.2076,Friday January 3 2020 4:00:00 AM,Friday January 3 2020 5:00:00 AM
36.0749,Friday January 3 2020 5:00:00 AM,Friday January 3 2020 6:00:00 AM
25.8959,Friday January 3 2020 6:00:00 AM,Friday January 3 2020 7:00:00 AM
20.6544,Friday January 3 2020 7:00:00 AM,Friday January 3 2020 8:00:00 AM
27.0398,Friday January 3 2020 8:00:00 AM,Friday January 3 2020 9:00:00 AM
22.53,Friday January 3 2020 9:00:00 AM,Friday January 3 2020 10:00:00 AM
36.2885,Friday January 3 2020 10:00:00 AM,Friday January 3 2020 11:00:00 AM
27.0211,Friday January 3 2020 11:00:00 AM,Friday January 3 2020 12:00:00 PM
22.2718,Friday January 3 2020 12:00:00 PM,Friday January 3 2020 1:00:00 PM
17.168,Friday January 3 2020 1:00:00 PM,Friday January 3 2020 2:00:00 PM
17.8129,Friday January 3 2020 2:00:00 PM,Friday January 3 2020 3:00:00 PM
27.7907,Friday January 3 2020 3:00:00 PM,Friday January 3 2020 4:00:00 PM
10.9596,Friday January 3 2020 4:00:00 PM,Friday January 3 2020 5:00:00 PM
35.6678,Friday January 3 2020 5:00:00 PM,Friday January 3 2020 6:00:00 PM
31.992,Friday January 3 2020 6:00:00 PM,Friday January 3 2020 7:00:00 PM
33.1104,Friday January 3 2020 7:00:00 PM,Friday January 3 2020 8:00:00 PM
27.2292,Friday January 3 2020 8:00:00 PM,Friday January 3 2020 9:00:00 PM
24.5376,Friday January 3 2020 9:00:00 PM,Friday January 3 2020 10:00:00 PM
32.7467,Friday January 3 2020 10:00:00 PM,Friday January 3 2020 11:00:00 PM
29.4749,Friday January 3 2020 11:00:00 PM,Saturday January 4 2020 12:00:00 AM
40.095,Saturday January 4 2020 12:00:00 AM,Saturday January 4 2020 1:00:00 AM
32.2344,Saturday January 4 2020 1:00:00 AM,Saturday January 4 2020 2:00:00 AM
39.8965,Saturday January 4 2020 2:00:00 AM,Saturday January 4 2020 3:00:00 AM
36.654,Saturday January 4 2020 3:00:00 AM,Saturday January 4 2020 4:00:00 AM
24.0841,Saturday January 4 2020 4:00:00 AM,Saturday January 4 2020 5:00:00 AM
22.0894,Saturday January 4 2020 5:00:00 AM,Saturday January 4 2020 6:00:00 AM
28.12,Saturday January 4 2020 6:00:00 AM,Saturday January 4 2020 7:00:00 AM
30.4527,Saturday January 4 2020 7:00:00 AM,Saturday January 4 2020 8:00:00 AM
27.3258,Saturday January 4 2020 8:00:00 AM,Saturday January 4 2020 9:00:00 AM
38.3468,Saturday January 4 2020 9:00:00 AM,Saturday January 4 2020 10:00:00 AM
29.1549,Saturday January 4 2020 10:00:00 AM,Saturday January 4 2020 11:00:00 AM
27.9816,Saturday January 4 2020 11:00:00 AM,Saturday January 4 2020 12:00:00 PM
20.3654,Saturday January 4 2020 12:00:00 PM,Saturday January 4 2020 1:00:00 PM
26.8607,Saturday January 4 2020 1:00:00 PM,Saturday January 4 2020 2:00:00 PM
30.8207,Saturday January 4 2020 2:00:00 PM,Saturday January 4 2020 3:00:00 PM
29.5766,Saturday January 4 2020 3:00:00 PM,Saturday January 4 2020 4:00:00 PM
26.3194,Saturday January 4 2020 4:00:00 PM,Saturday January 4 2020 5:00:00 PM
26.1287,Saturday January 4 2020 5:00:00 PM,Saturday January 4 2020 6:00:00 PM
35.0665,Saturday January 4 2020 6:00:00 PM,Saturday January 4 2020 7:00:00 PM
23.055,Saturday January 4 2020 7:00:00 PM,Saturday January 4 2020 8:00:00 PM
28.7945,Saturday January 4 2020 8:00:00 PM,Saturday January 4 2020 9:00:00 PM
32.8523,Saturday January 4 2020 9:00:00 PM,Saturday January 4 2020 10:00:00 PM
26.6625,Saturday January 4 2020 10:00:00 PM,Saturday January 4 2020 11:00:00 PM
29.0183,Saturday January 4 2020 11:00:00 PM,Sunday January 5 2020 12:00:00 AM
21.1639,Sunday January 5 2020 12:00:00 AM,Sunday January 5 2020 1:00:00 AM
25.1521,Sunday January 5 2020 1:00:00 AM,Sunday January 5 2020 2:00:00 AM
34.6078,Sunday January 5 2020 2:00:00 AM,Sunday January 5 2020 3:00:00 AM
18.6121,Sunday January 5 2020 3:00:00 AM,Sunday January 5 2020 4:00:00 AM
36.2042,Sunday January 5 2020 4:00:00 AM,Sunday January 5 2020 5:00:00 AM
38.8554,Sunday January 5 2020 5:00:00 AM,Sunday January 5 2020 6:00:00 AM
36.5997,Sunday January 5 2020 6:00:00 AM,Sunday January 5 2020 7:00:00 AM
32.5306,Sunday January 5 2020 7:00:00 AM,Sunday January 5 2020 8:00:00 AM
42.3711,Sunday January 5 2020 8:00:00 AM,Sunday January 5 2020 9:00:00 AM
24.5388,Sunday January 5 2020 9:00:00 AM,Sunday January 5 2020 10:00:00 AM
33.4408,Sunday January 5 2020 10:00:00 AM,Sunday January 5 2020 11:00:00 AM
29.5761,Sunday January 5 2020 11:00:00 AM,Sunday January 5 2020 12:00:00 PM
23.3965,Sunday January 5 2020 12:00:00 PM,Sunday January 5 2020 1:00:00 PM
30.6973,Sunday January 5 2020 1:00:00 PM,Sunday January 5 2020 2:00:00 PM
35.9593,Sunday January 5 2020 2:00:00 PM,Sunday January 5 2020 3:00:00 PM
15.3951,Sunday January 5 2020 3:00:00 PM,Sunday January 5 2020 4:00:00 PM
36.966,Sunday January 5 2020 4:00:00 PM,Sunday January 5 2020 5:00:00 PM
39.2428,Sunday January 5 2020 5:00:00 PM,Sunday January 5 2020 6:00:00 PM
44.0862,Sunday January 5 2020 6:00:00 PM,Sunday January 5 2020 7:00:00 PM
37.7008,Sunday January 5 2020 7:00:00 PM,Sunday January 5 2020 8:00:00 PM
34.9694,Sunday January 5 2020 8:00:00 PM,Sunday January 5 2020 9:00:00 PM
19.7512,Sunday January 5 2020 9:00:00 PM,Sunday January 5 2020 10:00:00 PM
37.4754,Sunday January 5 2020 10:00:00 PM,Sunday January 5 2020 11:00:00 PM
28.0823,Sunday January 5 2020 11:00:00 PM,Monday January 6 2020 12:00:00 AM
42.8123,Monday January 6 2020 12:00:00 AM,Monday January 6 2020 1:00:00 AM
30.4963,Monday January 6 2020 1:00:00 AM,Monday January 6 2020 2:00:00 AM
30.7503,Monday January 6 2020 2:00:00 AM,Monday January 6 2020 3:00:00 AM
29.2941,Monday January 6 2020 3:00:00 AM,Monday January 6 2020 4:00:00 AM
35.3934,Monday January 6 2020 4:00:00 AM,Monday January 6 2020 5:00:00 AM
17.0592,Monday January 6 2020 5:00:00 AM,Monday January 6 2020 6:00:00 AM
29.8908,Monday January 6 2020 6:00:00 AM,Monday January 6 2020 7:00:00 AM
22.9665,Monday January 6 2020 7:00:00 AM,Monday January 6 2020 8:00:00 AM
44.3682,Monday January 6 2020 8:00:00 AM,Monday January 6 2020 9:00:00 AM
32.4291,Monday January 6 2020 9:00:00 AM,Monday January 6 2020 10:00:00 AM
31.7045,Monday January 6 2020 10:00:00 AM,Monday January 6 2020 11:00:00 AM
20.5809,Monday January 6 2020 11:00:00 AM,Monday January 6 2020 12:00:00 PM
19.6706,Monday January 6 2020 12:00:00 PM,Monday January 6 2020 1:00:00 PM
27.8798,Monday January 6 2020 1:00:00 PM,Monday January 6 2020 2:00:00 PM
22.8084,Monday January 6 2020 2:00:00 PM,Monday January 6 2020 3:00:00 PM
26.6036,Monday January 6 2020 3:00:00 PM,Monday January 6 2020 4:00:00 PM
19.1162,Monday January 6 2020 4:00:00 PM,Monday January 6 2020 5:00:00 PM
32.151,Monday January 6 2020 5:00:00 PM,Monday January 6 2020 6:00:00 PM
27.9548,Monday January 6 2020 6:00:00 PM,Monday January 6 2020 7:00:00 PM
34.5488,Monday January 6 2020 7:00:00 PM,Monday January 6 2020 8:00:00 PM
32.7906,Monday January 6 2020 8:00:00 PM,Monday January 6 2020 9:00:00 PM
28.0304,Monday January 6 2020 9:00:00 PM,Monday January 6 2020 10:00:00 PM
35.6411,Monday January 6 2020 10:00:00 PM,Monday January 6 2020 11:00:00 PM
42.5296,Monday January 6 2020 11:00:00 PM,Tuesday January 7 2020 12:00:00 AM
24.8428,Tuesday January 7 2020 12:00:00 AM,Tuesday January 7 2020 1:00:00 AM
19.2133,Tuesday January 7 2020 1:00:00 AM,Tuesday January 7 2020 2:00:00 AM
36.1157,Tuesday January 7 2020 2:00:00 AM,Tuesday January 7 2020 3:00:00 AM
34.701,Tuesday January 7 2020 3:00:00 AM,Tuesday January 7 2020 4:00:00 AM
10.8627,Tuesday January 7 2020 4:00:00 AM,Tuesday January 7 2020 5:00:00 AM
23.7723,Tuesday January 7 2020 5:00:00 AM,Tuesday January 7 2020 6:00:00 AM
31.0224,Tuesday January 7 2020 6:00:00 AM,Tuesday January 7 2020 7:00:00 AM
30.3504,Tuesday January 7 2020 7:00:00 AM,Tuesday January 7 2020 8:00:00 AM
19.9188,Tuesday January 7 2020 8:00:00 AM,Tuesday January 7 2020 9:00:00 AM
28.5349,Tuesday January 7 2020 9:00:00 AM,Tuesday January 7 2020 10:00:00 AM
35.9035,Tuesday January 7 2020 10:00:00 AM,Tuesday January 7 2020 11:00:00 AM
23.8512,Tuesday January 7 2020 11:00:00 AM,Tuesday January 7 2020 12:00:00 PM
28.3258,Tuesday January 7 2020 12:00:00 PM,Tuesday January 7 2020 1:00:00 PM
41.0284,Tuesday January 7 2020 1:00:00 PM,Tuesday January 7 2020 2:00:00 PM
34.0934,Tuesday January 7 2020 2:00:00 PM,Tuesday January 7 2020 3:00:00 PM
33.3034,Tuesday January 7 2020 3:00:00 PM,Tuesday January 7 2020 4:00:00 PM
30.2027,Tuesday January 7 2020 4:00:00 PM,Tuesday January 7 2020 5:00:00 PM
45.7897,Tuesday January 7 2020 5:00:00 PM,Tuesday January 7 2020 6:00:00 PM
23.2063,Tuesday January 7 2020 6:00:00 PM,Tuesday January 7 2020 7:00:00 PM
34.1053,Tuesday January 7 2020 7:00:00 PM,Tuesday January 7 2020 8:00:00 PM
35.9155,Tuesday January 7 2020 8:00:00 PM,Tuesday January 7 2020 9:00:00 PM
41.8281,Tuesday January 7 2020 9:00:00 PM,Tuesday January 7 2020 10:00:00 PM
40.2748,Tuesday January 7 2020 10:00:00 PM,Tuesday January 7 2020 11:00:00 PM
27.3635,Tuesday January 7 2020 11:00:00 PM,Wednesday January 8 2020 12:00:00 AM
44.4776,Wednesday January 8 2020 12:00:00 AM,Wednesday January 8 2020 1:00:00 AM
19.0537,Wednesday January 8 2020 1:00:00 AM,Wednesday January 8 2020 2:00:00 AM
33.0432,Wednesday January 8 2020 2:00:00 AM,Wednesday January 8 2020 3:00:00 AM
40.6956,Wednesday January 8 2020 3:00:00 AM,Wednesday January 8 2020 4:00:00 AM
26.5993,Wednesday January 8 2020 4:00:00 AM,Wednesday January 8 2020 5:00:00 AM
36.506,Wednesday January 8 2020 5:00:00 AM,Wednesday January 8 2020 6:00:00 AM
18.6381,Wednesday January 8 2020 6:00:00 AM,Wednesday January 8 2020 7:00:00 AM
30.4557,Wednesday January 8 2020 7:00:00 AM,Wednesday January 8 2020 8:00:00 AM
34.1256,Wednesday January 8 2020 8:00:00 AM,Wednesday January 8 2020 9:00:00 AM
26.2176,Wednesday January 8 2020 9:00:00 AM,Wednesday January 8 2020 10:00:00 AM
27.2388,Wednesday January 8 2020 10:00:00 AM,Wednesday January 8 2020 11:00:00 AM
41.5014,Wednesday January 8 2020 11:00:00 AM,Wednesday January 8 2020 12:00:00 PM
28.1299,Wednesday January 8 2020 12:00:00 PM,Wednesday January 8 2020 1:00:00 PM
20.4983,Wednesday January 8 2020 1:00:00 PM,Wednesday January 8 2020 2:00:00 PM
20.9229,Wednesday January 8 2020 2:00:00 PM,Wednesday January 8 2020 3:00:00 PM
17.4765,Wednesday January 8 2020 3:00:00 PM,Wednesday January 8 2020 4:00:00 PM
15.9757,Wednesday January 8 2020 4:00:00 PM,Wednesday January 8 2020 5:00:00 PM
36.6122,Wednesday January 8 2020 5:00:00 PM,Wednesday January 8 2020 6:00:00 PM
29.3861,Wednesday January 8 2020 6:00:00 PM,Wednesday January 8 2020 7:00:00 PM
22.1674,Wednesday January 8 2020 7:00:00 PM,Wednesday January 8 2020 8:00:00 PM
31.2935,Wednesday January 8 2020 8:00:00 PM,Wednesday January 8 2020 9:00:00 PM
27.8079,Wednesday January 8 2020 9:00:00 PM,Wednesday January 8 2020 10:00:00 PM
19.3826,Wednesday January 8 2020 10:00:00 PM,Wednesday January 8 2020 11:00:00 PM
29.1868,Wednesday January 8 2020 11:00:00 PM,Thursday January 9 2020 12:00:00 AM
25.3561,Thursday January 9 2020 12:00:00 AM,Thursday January 9 2020 1:00:00 AM
20.7331,Thursday January 9 2020 1:00:00 AM,Thursday January 9 2020 2:00:00 AM
26.8231,Thursday January 9 2020 2:00:00 AM,Thursday January 9 2020 3:00:00 AM
46.878,Thursday January 9 2020 3:00:00 AM,Thursday January 9 2020 4:00:00 AM
34.7661,Thursday January 9 2020 4:00:00 AM,Thursday January 9 2020 5:00:00 AM
13.7949,Thursday January 9 2020 5:00:00 AM,Thursday January 9 2020 6:00:00 AM
26.4014,Thursday January 9 2020 6:00:00 AM,Thursday January 9 2020 7:00:00 AM
32.2976,Thursday January 9 2020 7:00:00 AM,Thursday January 9 2020 8:00:00 AM
37.5492,Thursday January 9 2020 8:00:00 AM,Thursday January 9 2020 9:00:00 AM
22.5161,Thursday January 9 2020 9:00:00 AM,Thursday January 9 2020 10:00:00 AM
17.1267,Thursday January 9 2020 10:00:00 AM,Thursday January 9 2020 11:00:00 AM
14.4865,Thursday January 9 2020 11:00:00 AM,Thursday January 9 2020 12:00:00 PM
33.1758,Thursday January 9 2020 12:00:00 PM,Thursday January 9 2020 1:00:00 PM
28.3305,Thursday January 9 2020 1:00:00 PM,Thursday January 9 2020 2:00:00 PM
10.8434,Thursday January 9 2020 2:00:00 PM,Thursday January 9 2020 3:00:00 PM
34.1776,Thursday January 9 2020 3:00:00 PM,Thursday January 9 2020 4:00:00 PM
22.7553,Thursday January 9 2020 4:00:00 PM,Thursday January 9 2020 5:00:00 PM
38.3681,Thursday January 9 2020 5:00:00 PM,Thursday January 9 2020 6:00:00 PM
30.2901,Thursday January 9 2020 6:00:00 PM,Thursday January 9 2020 7:00:00 PM
36.1439,Thursday January 9 2020 7:00:00 PM,Thursday January 9 2020 8:00:00 PM
46.6029,Thursday January 9 2020 8:00:00 PM,Thursday January 9 2020 9:00:00 PM
33.6154,Thursday January 9 2020 9:00:00 PM,Thursday January 9 2020 10:00:00 PM
31.471,Thursday January 9 2020 10:00:00 PM,Thursday January 9 2020 11:00:00 PM
26.547,Thursday January 9 2020 11:00:00 PM,Friday January 10 2020 12:00:00 AM
44.2839,Friday January 10 2020 12:00:00 AM,Friday January 10 2020 1:00:00 AM
21.8458,Friday January 10 2020 1:00:00 AM,Friday January 10 2020 2:00:00 AM
37.781,Friday January 10 2020 2:00:00 AM,Friday January 10 2020 3:00:00 AM
19.0183,Friday January 10 2020 3:00:00 AM,Friday January 10 2020 4:00:00 AM
31.3151,Friday January 10 2020 4:00:00 AM,Friday January 10 2020 5:00:00 AM
34.9352,Friday January 10 2020 5:00:00 AM,Friday January 10 2020 6:00:00 AM
33.8702,Friday January 10 2020 6:00:00 AM,Friday January 10 2020 7:00:00 AM
30.3744,Friday January 10 2020 7:00:00 AM,Friday January 10 2020 8:00:00 AM
26.3064,Friday January 10 2020 8:00:00 AM,Friday January 10 2020 9:00:00 AM
40.2105,Friday January 10 2020 9:00:00 AM,Friday January 10 2020 10:00:00 AM
29.2245,Friday January 10 2020 10:00:00 AM,Friday January 10 2020 11:00:00 AM
14.3166,Friday January 10 2020 11:00:00 AM,Friday January 10 2020 12:00:00 PM
36.4658,Friday January 10 2020 12:00:00 PM,Friday January 10 2020 1:00:00 PM
39.2701,Friday January 10 2020 1:00:00 PM,Friday January 10 2020 2:00:00 PM
41.1958,Friday January 10 2020 2:00:00 PM,Friday January 10 2020 3:00:00 PM
27.8382,Friday January 10 2020 3:00:00 PM,Friday January 10 2020 4:00:00 PM
28.2049,Friday January 10 2020 4:00:00 PM,Friday January 10 2020 5:00:00 PM
37.0566,Friday January 10 2020 5:00:00 PM,Friday January 10 2020 6:00:00 PM
46.5409,Friday January 10 2020 6:00:00 PM,Friday January 10 2020 7:00:00 PM
39.6802,Friday January 10 2020 7:00:00 PM,Friday January 10 2020 8:00:00 PM
37.0653,Friday January 10 2020 8:00:00 PM,Friday January 10 2020 9:00:00 PM
17.8671,Friday January 10 2020 9:00:00 PM,Friday January 10 2020 10:00:00 PM
31.0807,Friday January 10 2020 10:00:00 PM,Friday January 10 2020 11:00:00 PM
24.321,Friday January 10 2020 11:00:00 PM,Saturday January 11 2020 12:00:00 AM
29.8615,Saturday January 11 2020 12:00:00 AM,Saturday January 11 2020 1:00:00 AM
23.6604,Saturday January 11 2020 1:00:00 AM,Saturday January 11 2020 2:00:00 AM
29.5076,Saturday January 11 2020 2:00:00 AM,Saturday January 11 2020 3:00:00 AM
23.0288,Saturday January 11 2020 3:00:00 AM,Saturday January 11 2020 4:00:00 AM
17.5673,Saturday January 11 2020 4:00:00 AM,Saturday January 11 2020 5:00:00 AM
27.6507,Saturday January 11 2020 5:00:00 AM,Saturday January 11 2020 6:00:00 AM
22.4767,Saturday January 11 2020 6:00:00 AM,Saturday January 11 2020 7:00:00 AM
34.7555,Saturday January 11 2020 7:00:00 AM,Saturday January 11 2020 8:00:00 AM
16.9975,Saturday January 11 2020 8:00:00 AM,Saturday January 11 2020 9:00:00 AM
31.952,Saturday January 11 2020 9:00:00 AM,Saturday January 11 2020 10:00:00 AM
40.2268,Saturday January 11 2020 10:00:00 AM,Saturday January 11 2020 11:00:00 AM
20.953,Saturday January 11 2020 11:00:00 AM,Saturday January 11 2020 12:00:00 PM
25.1095,Saturday January 11 2020 12:00:00 PM,Saturday January 11 2020 1:00:00 PM
21.8952,Saturday January 11 2020 1:00:00 PM,Saturday January 11 2020 2:00:00 PM
36.9647,Saturday January 11 2020 2:00:00 PM,Saturday January 11 2020 3:00:00 PM
25.5017,Saturday January 11 2020 3:00:00 PM,Saturday January 11 2020 4:00:00 PM
21.8838,Saturday January 11 2020 4:00:00 PM,Saturday January 11 2020 5:00:00 PM
20.9506,Saturday January 11 2020 5:00:00 PM,Saturday January 11 2020 6:00:00 PM
23.9072,Saturday January 11 2020 6:00:00 PM,Saturday January 11 2020 7:00:00 PM
35.2083,Saturday January 11 2020 7:00:00 PM,Saturday January 11 2020 8:00:00 PM
26.7351,Saturday January 11 2020 8:00:00 PM,Saturday January 11 2020 9:00:00 PM
33.2804,Saturday January 11 2020 9:00:00 PM,Saturday January 11 2020 10:00:00 PM
29.6145,Saturday January 11 2020 10:00:00 PM,Saturday January 11 2020 11:00:00 PM
30.0948,Saturday January 11 2020 11:00:00 PM,Sunday January 12 2020 12:00:00 AM
30.7703,Sunday January 12 2020 12:00:00 AM,Sunday January 12 2020 1:00:00 AM
29.6965,Sunday January 12 2020 1:00:00 AM,Sunday January 12 2020 2:00:00 AM
25.0757,Sunday January 12 2020 2:00:00 AM,Sunday January 12 2020 3:00:00 AM
21.3328,Sunday January 12 2020 3:00:00 AM,Sunday January 12 2020 4:00:00 AM
17.7383,Sunday January 12 2020 4:00:00 AM,Sunday January 12 2020 5:00:00 AM
19.6061,Sunday January 12 2020 5:00:00 AM,Sunday January 12 2020 6:00:00 AM
20.2384,Sunday January 12 2020 6:00:00 AM,Sunday January 12 2020 7:00:00 AM
17.1845,Sunday January 12 2020 7:00:00 AM,Sunday January 12 2020 8:00:00 AM
28.4972,Sunday January 12 2020 8:00:00 AM,Sunday January 12 2020 9:00:00 AM
33.4956,Sunday January 12 2020 9:00:00 AM,Sunday January 12 2020 10:00:00 AM
38.1541,Sunday January 12 2020 10:00:00 AM,Sunday January 12 2020 11:00:00 AM
26.6855,Sunday January 12 2020 11:00:00 AM,Sunday January 12 2020 12:00:00 PM
22.3342,Sunday January 12 2020 12:00:00 PM,Sunday January 12 2020 1:00:00 PM
24.885,Sunday January 12 2020 1:00:00 PM,Sunday January 12 2020 2:00:00 PM
20.796,Sunday January 12 2020 2:00:00 PM,Sunday January 12 2020 3:00:00 PM
31.7701,Sunday January 12 2020 3:00:00 PM,Sunday January 12 2020 4:00:00 PM
31.716,Sunday January 12 2020 4:00:00 PM,Sunday January 12 2020 5:00:00 PM
20.4952,Sunday January 12 2020 5:00:00 PM,Sunday January 12 2020 6:00:00 PM
43.0934,Sunday January 12 2020 6:00:00 PM,Sunday January 12 2020 7:00:00 PM
23.1436,Sunday January 12 2020 7:00:00 PM,Sunday January 12 2020 8:00:00 PM
44.4043,Sunday January 12 2020 8:00:00 PM,Sunday January 12 2020 9:00:00 PM
32.4982,Sunday January 12 2020 9:00:00 PM,Sunday January 12 2020 10:00:00 PM
41.929,Sunday January 12 2020 10:00:00 PM,Sunday January 12 2020 11:00:00 PM
26.285,Sunday January 12 2020 11:00:00 PM,Monday January 13 2020 12:00:00 AM
19.1233,Monday January 13 2020 12:00:00 AM,Monday January 13 2020 1:00:00 AM
17.7222,Monday January 13 2020 1:00:00 AM,Monday January 13 2020 2:00:00 AM
41.8337,Monday January 13 2020 2:00:00 AM,Monday January 13 2020 3:00:00 AM
34.9663,Monday January 13 2020 3:00:00 AM,Monday January 13 2020 4:00:00 AM
17.8335,Monday January 13 2020 4:00:00 AM,Monday January 13 2020 5:00:00 AM
26.8009,Monday January 13 2020 5:00:00 AM,Monday January 13 2020 6:00:00 AM
28.8542,Monday January 13 2020 6:00:00 AM,Monday January 13 2020 7:00:00 AM
24.0021,Monday January 13 2020 7:00:00 AM,Monday January 13 2020 8:00:00 AM
33.153,Monday January 13 2020 8:00:00 AM,Monday January 13 2020 9:00:00 AM
29.8501,Monday January 13 2020 9:00:00 AM,Monday January 13 2020 10:00:00 AM
20.5079,Monday January 13 2020 10:00:00 AM,Monday January 13 2020 11:00:00 AM
29.5234,Monday January 13 2020 11:00:00 AM,Monday January 13 2020 12:00:00 PM
27.2,Monday January 13 2020 12:00:00 PM,Monday January 13 2020 1:00:00 PM
25.3659,Monday January 13 2020 1:00:00 PM,Monday January 13 2020 2:00:00 PM
41.7853,Monday January 13 2020 2:00:00 PM,Monday January 13 2020 3:00:00 PM
30.9174,Monday January 13 2020 3:00:00 PM,Monday January 13 2020 4:00:00 PM
45.0241,Monday January 13 2020 4:00:00 PM,Monday January 13 2020 5:00:00 PM
32.9591,Monday January 13 2020 5:00:00 PM,Monday January 13 2020 6:00:00 PM
47.5892,Monday January 13 2020 6:00:00 PM,Monday January 13 2020 7:00:00 PM
23.1833,Monday January 13 2020 7:00:00 PM,Monday January 13 2020 8:00:00 PM
19.608,Monday January 13 2020 8:00:00 PM,Monday January 13 2020 9:00:00 PM
13.6307,Monday January 13 2020 9:00:00 PM,Monday January 13 2020 10:00:00 PM
20.3275,Monday January 13 2020 10:00:00 PM,Monday January 13 2020 11:00:00 PM
41.2971,Monday January 13 2020 11:00:00 PM,Tuesday January 14 2020 12:00:00 AM
