reading,start time,end time
33.1078981580143,2019-08-16 09:30:00,2019-08-16 09:53:00
36.084710341894,2019-08-16 09:53:00,2019-08-16 10:16:00
34.3818026465102,2019-08-16 10:16:00,2019-08-16 10:39:00
37.174242304917,2019-08-16 10:39:00,2019-08-16 11:02:00
35.265278629112,2019-08-16 11:02:00,2019-08-16 11:25:00
34.6884386125841,2019-08-16 11:25:00,2019-08-16 11:48:00
36.2400976795524,2019-08-16 11:48:00,2019-08-16 12:11:00
33.7369062722191,2019-08-16 12:11:00,2019-08-16 12:34:00
35.320117013931,2019-08-16 12:34:00,2019-08-16 12:57:00
35.6826226273121,2019-08-16 12:57:00,2019-08-16 13:20:00
36.738610908882,2019-08-16 13:20:00,2019-08-16 13:43:00
35.257383697168,2019-08-16 13:43:00,2019-08-16 14:06:00
37.6930219860314,2019-08-16 14:06:00,2019-08-16 14:29:00
38.8352198631008,2019-08-16 14:29:00,2019-08-16 14:52:00
37.605334624112,2019-08-16 14:52:00,2019-08-16 15:15:00
37.6688116646462,2019-08-16 15:15:00,2019-08-16 15:38:00
37.3990414007412,2019-08-16 15:38:00,2019-08-16 16:01:00
39.1901241826874,2019-08-16 16:01:00,2019-08-16 16:24:00
38.3482879379371,2019-08-16 16:24:00,2019-08-16 16:47:00
37.422520940438,2019-08-16 16:47:00,2019-08-16 17:10:00
39.4528277748844,2019-08-16 17:10:00,2019-08-16 17:33:00
39.6924815335035,2019-08-16 17:33:00,2019-08-16 17:56:00
39.0389639808847,2019-08-16 17:56:00,2019-08-16 18:19:00
38.1608283423831,2019-08-16 18:19:00,2019-08-16 18:42:00
38.1559857784546,2019-08-16 18:42:00,2019-08-16 19:05:00
38.6468384224736,2019-08-16 19:05:00,2019-08-16 19:28:00
36.8160824528401,2019-08-16 19:28:00,2019-08-16 19:51:00
35.0226958979539,2019-08-16 19:51:00,2019-08-16 20:14:00
32.873072149463,2019-08-16 20:14:00,2019-08-16 20:37:00
31.0001393262624,2019-08-16 20:37:00,2019-08-16 21:00:00
28.9220244990151,2019-08-16 21:00:00,2019-08-16 21:23:00
29.8240816435535,2019-08-16 21:23:00,2019-08-16 21:46:00
32.2360348381655,2019-08-16 21:46:00,2019-08-16 22:09:00
34.8837956229277,2019-08-16 22:09:00,2019-08-16 22:32:00
34.0212060647989,2019-08-16 22:32:00,2019-08-16 22:55:00
33.0255860146759,2019-08-16 22:55:00,2019-08-16 23:18:00
32.5936135008743,2019-08-16 23:18:00,2019-08-16 23:41:00
30.7451438443533,2019-08-16 23:41:00,2019-08-17 00:04:00
30.9039901135276,2019-08-17 00:04:00,2019-08-17 00:27:00
31.1656767534524,2019-08-17 00:27:00,2019-08-17 00:50:00
33.9099803636604,2019-08-17 00:50:00,2019-08-17 01:13:00
32.187556101791,2019-08-17 01:13:00,2019-08-17 01:36:00
31.9164893461559,2019-08-17 01:36:00,2019-08-17 01:59:00
33.4350388358055,2019-08-17 01:59:00,2019-08-17 02:22:00
35.7946744290685,2019-08-17 02:22:00,2019-08-17 02:45:00
34.9305217948836,2019-08-17 02:45:00,2019-08-17 03:08:00
33.1099602283241,2019-08-17 03:08:00,2019-08-17 03:31:00
34.7307778830384,2019-08-17 03:31:00,2019-08-17 03:54:00
31.7639079681441,2019-08-17 03:54:00,2019-08-17 04:17:00
29.0804559345104,2019-08-17 04:17:00,2019-08-17 04:40:00
29.3803550191706,2019-08-17 04:40:00,2019-08-17 05:03:00
28.4158341487047,2019-08-17 05:03:00,2019-08-17 05:26:00
26.8901452542156,2019-08-17 05:26:00,2019-08-17 05:49:00
28.6381344270376,2019-08-17 05:49:00,2019-08-17 06:12:00
29.7519515471863,2019-08-17 06:12:00,2019-08-17 06:35:00
30.1744363267932,2019-08-17 06:35:00,2019-08-17 06:58:00
29.0765364427518,2019-08-17 06:58:00,2019-08-17 07:21:00
31.4285244029794,2019-08-17 07:21:00,2019-08-17 07:44:00
33.9526959728095,2019-08-17 07:44:00,2019-08-17 08:07:00
36.7482842345879,2019-08-17 08:07:00,2019-08-17 08:30:00
36.3017378271996,2019-08-17 08:30:00,2019-08-17 08:53:00
34.1744767403042,2019-08-17 08:53:00,2019-08-17 09:16:00
35.7576642578155,2019-08-17 09:16:00,2019-08-17 09:39:00
37.1708111716706,2019-08-17 09:39:00,2019-08-17 10:02:00
34.4409939499012,2019-08-17 10:02:00,2019-08-17 10:25:00
34.7213008470234,2019-08-17 10:25:00,2019-08-17 10:48:00
37.2340437807447,2019-08-17 10:48:00,2019-08-17 11:11:00
34.3423301709708,2019-08-17 11:11:00,2019-08-17 11:34:00
33.7825586060481,2019-08-17 11:34:00,2019-08-17 11:57:00
34.1382427191136,2019-08-17 11:57:00,2019-08-17 12:20:00
35.4290612812434,2019-08-17 12:20:00,2019-08-17 12:43:00
38.3152642228902,2019-08-17 12:43:00,2019-08-17 13:06:00
36.3637874046891,2019-08-17 13:06:00,2019-08-17 13:29:00
34.6563099868236,2019-08-17 13:29:00,2019-08-17 13:52:00
36.5476418221276,2019-08-17 13:52:00,2019-08-17 14:15:00
37.2785743240175,2019-08-17 14:15:00,2019-08-17 14:38:00
37.1596090505564,2019-08-17 14:38:00,2019-08-17 15:01:00
36.5817329684447,2019-08-17 15:01:00,2019-08-17 15:24:00
38.5931563059027,2019-08-17 15:24:00,2019-08-17 15:47:00
37.8993339403695,2019-08-17 15:47:00,2019-08-17 16:10:00
34.9433758780604,2019-08-17 16:10:00,2019-08-17 16:33:00
34.3450453539046,2019-08-17 16:33:00,2019-08-17 16:56:00
37.328082462795,2019-08-17 16:56:00,2019-08-17 17:19:00
37.7511835662053,2019-08-17 17:19:00,2019-08-17 17:42:00
35.4543420165295,2019-08-17 17:42:00,2019-08-17 18:05:00
35.9443359635186,2019-08-17 18:05:00,2019-08-17 18:28:00
37.6454416763035,2019-08-17 18:28:00,2019-08-17 18:51:00
37.3312961216316,2019-08-17 18:51:00,2019-08-17 19:14:00
36.3036935640618,2019-08-17 19:14:00,2019-08-17 19:37:00
34.9396625333736,2019-08-17 19:37:00,2019-08-17 20:00:00
32.5301802845135,2019-08-17 20:00:00,2019-08-17 20:23:00
32.1515923514575,2019-08-17 20:23:00,2019-08-17 20:46:00
32.5634087621288,2019-08-17 20:46:00,2019-08-17 21:09:00
33.8594981526775,2019-08-17 21:09:00,2019-08-17 21:32:00
35.2765933769585,2019-08-17 21:32:00,2019-08-17 21:55:00
36.833319182933,2019-08-17 21:55:00,2019-08-17 22:18:00
38.7645361809704,2019-08-17 22:18:00,2019-08-17 22:41:00
38.5874689339219,2019-08-17 22:41:00,2019-08-17 23:04:00
38.7335291746157,2019-08-17 23:04:00,2019-08-17 23:27:00
38.1244313244256,2019-08-17 23:27:00,2019-08-17 23:50:00
37.5822324142005,2019-08-17 23:50:00,2019-08-18 00:13:00
36.3719801073013,2019-08-18 00:13:00,2019-08-18 00:36:00
37.9001850266401,2019-08-18 00:36:00,2019-08-18 00:59:00
39.1078458955335,2019-08-18 00:59:00,2019-08-18 01:22:00
36.2853183078829,2019-08-18 01:22:00,2019-08-18 01:45:00
33.8594547070671,2019-08-18 01:45:00,2019-08-18 02:08:00
34.04453493626,2019-08-18 02:08:00,2019-08-18 02:31:00
33.3327620446163,2019-08-18 02:31:00,2019-08-18 02:54:00
35.4509164740448,2019-08-18 02:54:00,2019-08-18 03:17:00
36.8882901123075,2019-08-18 03:17:00,2019-08-18 03:40:00
38.1643310848541,2019-08-18 03:40:00,2019-08-18 04:03:00
37.3942659718777,2019-08-18 04:03:00,2019-08-18 04:26:00
39.0916396201557,2019-08-18 04:26:00,2019-08-18 04:49:00
37.0228528311739,2019-08-18 04:49:00,2019-08-18 05:12:00
37.8342693392204,2019-08-18 05:12:00,2019-08-18 05:35:00
38.5473837545546,2019-08-18 05:35:00,2019-08-18 05:58:00
38.1618720904909,2019-08-18 05:58:00,2019-08-18 06:21:00
35.8649723152965,2019-08-18 06:21:00,2019-08-18 06:44:00
38.6536267546516,2019-08-18 06:44:00,2019-08-18 07:07:00
39.3491782982411,2019-08-18 07:07:00,2019-08-18 07:30:00
36.4242485250016,2019-08-18 07:30:00,2019-08-18 07:53:00
33.937753834734,2019-08-18 07:53:00,2019-08-18 08:16:00
31.1756478662246,2019-08-18 08:16:00,2019-08-18 08:39:00
30.5858367692974,2019-08-18 08:39:00,2019-08-18 09:02:00
32.9127838795102,2019-08-18 09:02:00,2019-08-18 09:25:00
34.0239328973881,2019-08-18 09:25:00,2019-08-18 09:48:00
32.1580140240559,2019-08-18 09:48:00,2019-08-18 10:11:00
33.533706558603,2019-08-18 10:11:00,2019-08-18 10:34:00
33.4450687234508,2019-08-18 10:34:00,2019-08-18 10:57:00
33.7727806143963,2019-08-18 10:57:00,2019-08-18 11:20:00
34.9223197075562,2019-08-18 11:20:00,2019-08-18 11:43:00
35.5577335978092,2019-08-18 11:43:00,2019-08-18 12:06:00
34.0278875808598,2019-08-18 12:06:00,2019-08-18 12:29:00
34.0031637003747,2019-08-18 12:29:00,2019-08-18 12:52:00
33.9046934574417,2019-08-18 12:52:00,2019-08-18 13:15:00
36.8257212635444,2019-08-18 13:15:00,2019-08-18 13:38:00
34.0697318599695,2019-08-18 13:38:00,2019-08-18 14:01:00
33.3213957347618,2019-08-18 14:01:00,2019-08-18 14:24:00
34.276705876744,2019-08-18 14:24:00,2019-08-18 14:47:00
32.7783204662288,2019-08-18 14:47:00,2019-08-18 15:10:00
34.1284281168528,2019-08-18 15:10:00,2019-08-18 15:33:00
32.4857370392766,2019-08-18 15:33:00,2019-08-18 15:56:00
35.3430457562598,2019-08-18 15:56:00,2019-08-18 16:19:00
35.6484503467065,2019-08-18 16:19:00,2019-08-18 16:42:00
33.6998791316294,2019-08-18 16:42:00,2019-08-18 17:05:00
33.3807018374306,2019-08-18 17:05:00,2019-08-18 17:28:00
36.0712128337058,2019-08-18 17:28:00,2019-08-18 17:51:00
36.1874045263949,2019-08-18 17:51:00,2019-08-18 18:14:00
34.2171109584127,2019-08-18 18:14:00,2019-08-18 18:37:00
34.4735492637678,2019-08-18 18:37:00,2019-08-18 19:00:00
34.8934830227105,2019-08-18 19:00:00,2019-08-18 19:23:00
35.2426572422383,2019-08-18 19:23:00,2019-08-18 19:46:00
35.0701617354971,2019-08-18 19:46:00,2019-08-18 20:09:00
35.1811706226022,2019-08-18 20:09:00,2019-08-18 20:32:00
36.1056206288878,2019-08-18 20:32:00,2019-08-18 20:55:00
37.1510091352277,2019-08-18 20:55:00,2019-08-18 21:18:00
34.6186065389206,2019-08-18 21:18:00,2019-08-18 21:41:00
35.0026436487755,2019-08-18 21:41:00,2019-08-18 22:04:00
32.4138793908522,2019-08-18 22:04:00,2019-08-18 22:27:00
30.3967075108802,2019-08-18 22:27:00,2019-08-18 22:50:00
27.6028576660796,2019-08-18 22:50:00,2019-08-18 23:13:00
27.275440090045,2019-08-18 23:13:00,2019-08-18 23:36:00
27.2674671062856,2019-08-18 23:36:00,2019-08-18 23:59:00
28.5913553797032,2019-08-18 23:59:00,2019-08-19 00:22:00
27.4505060218945,2019-08-19 00:22:00,2019-08-19 00:45:00
27.2698413127969,2019-08-19 00:45:00,2019-08-19 01:08:00
25.8929177888779,2019-08-19 01:08:00,2019-08-19 01:31:00
28.0075160393054,2019-08-19 01:31:00,2019-08-19 01:54:00
30.2516911840878,2019-08-19 01:54:00,2019-08-19 02:17:00
31.3605655839913,2019-08-19 02:17:00,2019-08-19 02:40:00
30.7247168554956,2019-08-19 02:40:00,2019-08-19 03:03:00
28.6629172096714,2019-08-19 03:03:00,2019-08-19 03:26:00
25.8488207378829,2019-08-19 03:26:00,2019-08-19 03:49:00
25.9041996691517,2019-08-19 03:49:00,2019-08-19 04:12:00
24.1840569117305,2019-08-19 04:12:00,2019-08-19 04:35:00
26.0886223049324,2019-08-19 04:35:00,2019-08-19 04:58:00
25.0141256582372,2019-08-19 04:58:00,2019-08-19 05:21:00
22.8244729147259,2019-08-19 05:21:00,2019-08-19 05:44:00
24.2069386342935,2019-08-19 05:44:00,2019-08-19 06:07:00
26.7925979595072,2019-08-19 06:07:00,2019-08-19 06:30:00
25.6421615579447,2019-08-19 06:30:00,2019-08-19 06:53:00
24.326482481052,2019-08-19 06:53:00,2019-08-19 07:16:00
26.863700972275,2019-08-19 07:16:00,2019-08-19 07:39:00
27.2792395542311,2019-08-19 07:39:00,2019-08-19 08:02:00
26.8928440167578,2019-08-19 08:02:00,2019-08-19 08:25:00
27.7639617353479,2019-08-19 08:25:00,2019-08-19 08:48:00
29.8352473038817,2019-08-19 08:48:00,2019-08-19 09:11:00
29.8487524609087,2019-08-19 09:11:00,2019-08-19 09:34:00
28.1923766018587,2019-08-19 09:34:00,2019-08-19 09:57:00
25.6135088987712,2019-08-19 09:57:00,2019-08-19 10:20:00
25.3316376976191,2019-08-19 10:20:00,2019-08-19 10:43:00
23.6400971137094,2019-08-19 10:43:00,2019-08-19 11:06:00
22.0427480509448,2019-08-19 11:06:00,2019-08-19 11:29:00
20.0063018147663,2019-08-19 11:29:00,2019-08-19 11:52:00
22.4327429008259,2019-08-19 11:52:00,2019-08-19 12:15:00
25.4308466688084,2019-08-19 12:15:00,2019-08-19 12:38:00
26.6763764834485,2019-08-19 12:38:00,2019-08-19 13:01:00
29.2301767665232,2019-08-19 13:01:00,2019-08-19 13:24:00
28.8122296069739,2019-08-19 13:24:00,2019-08-19 13:47:00
31.1358449831772,2019-08-19 13:47:00,2019-08-19 14:10:00
30.6066347777842,2019-08-19 14:10:00,2019-08-19 14:33:00
28.7231647349346,2019-08-19 14:33:00,2019-08-19 14:56:00
31.2265548909753,2019-08-19 14:56:00,2019-08-19 15:19:00
33.7993017957009,2019-08-19 15:19:00,2019-08-19 15:42:00
32.4863411518548,2019-08-19 15:42:00,2019-08-19 16:05:00
32.1936271646226,2019-08-19 16:05:00,2019-08-19 16:28:00
33.3871337933601,2019-08-19 16:28:00,2019-08-19 16:51:00
32.8323938561137,2019-08-19 16:51:00,2019-08-19 17:14:00
34.196809065375,2019-08-19 17:14:00,2019-08-19 17:37:00
36.0093037537298,2019-08-19 17:37:00,2019-08-19 18:00:00
35.5645119285907,2019-08-19 18:00:00,2019-08-19 18:23:00
32.6525949678179,2019-08-19 18:23:00,2019-08-19 18:46:00
34.8387994559968,2019-08-19 18:46:00,2019-08-19 19:09:00
33.3118583714153,2019-08-19 19:09:00,2019-08-19 19:32:00
31.7265866793686,2019-08-19 19:32:00,2019-08-19 19:55:00
29.0428678357083,2019-08-19 19:55:00,2019-08-19 20:18:00
27.0349539710759,2019-08-19 20:18:00,2019-08-19 20:41:00
27.6619893649753,2019-08-19 20:41:00,2019-08-19 21:04:00
27.1119214393678,2019-08-19 21:04:00,2019-08-19 21:27:00
26.0612667250403,2019-08-19 21:27:00,2019-08-19 21:50:00
24.1299384466886,2019-08-19 21:50:00,2019-08-19 22:13:00
25.7161984125357,2019-08-19 22:13:00,2019-08-19 22:36:00
24.8645780275924,2019-08-19 22:36:00,2019-08-19 22:59:00
22.7414581558967,2019-08-19 22:59:00,2019-08-19 23:22:00
23.3901338700254,2019-08-19 23:22:00,2019-08-19 23:45:00
25.495530372002,2019-08-19 23:45:00,2019-08-20 00:08:00
24.8326538925534,2019-08-20 00:08:00,2019-08-20 00:31:00
22.593840717623,2019-08-20 00:31:00,2019-08-20 00:54:00
21.8143494726651,2019-08-20 00:54:00,2019-08-20 01:17:00
22.1946227534754,2019-08-20 01:17:00,2019-08-20 01:40:00
22.4477871180009,2019-08-20 01:40:00,2019-08-20 02:03:00
25.1475443997689,2019-08-20 02:03:00,2019-08-20 02:26:00
25.075620801791,2019-08-20 02:26:00,2019-08-20 02:49:00
25.6342028363656,2019-08-20 02:49:00,2019-08-20 03:12:00
26.6513076905197,2019-08-20 03:12:00,2019-08-20 03:35:00
27.9245399987567,2019-08-20 03:35:00,2019-08-20 03:58:00
26.9686958635279,2019-08-20 03:58:00,2019-08-20 04:21:00
28.8504219491634,2019-08-20 04:21:00,2019-08-20 04:44:00
28.2231727593418,2019-08-20 04:44:00,2019-08-20 05:07:00
27.3783084455458,2019-08-20 05:07:00,2019-08-20 05:30:00
27.9923732831187,2019-08-20 05:30:00,2019-08-20 05:53:00
30.1468142295008,2019-08-20 05:53:00,2019-08-20 06:16:00
29.7705931190027,2019-08-20 06:16:00,2019-08-20 06:39:00
27.527080977915,2019-08-20 06:39:00,2019-08-20 07:02:00
25.9889532771328,2019-08-20 07:02:00,2019-08-20 07:25:00
27.3666153964565,2019-08-20 07:25:00,2019-08-20 07:48:00
26.1395049617289,2019-08-20 07:48:00,2019-08-20 08:11:00
28.2941974944129,2019-08-20 08:11:00,2019-08-20 08:34:00
30.5017527842476,2019-08-20 08:34:00,2019-08-20 08:57:00
29.8120630135066,2019-08-20 08:57:00,2019-08-20 09:20:00
31.1799916857416,2019-08-20 09:20:00,2019-08-20 09:43:00
32.0506325758226,2019-08-20 09:43:00,2019-08-20 10:06:00
31.0033682000118,2019-08-20 10:06:00,2019-08-20 10:29:00
33.3827690486253,2019-08-20 10:29:00,2019-08-20 10:52:00
32.1661753440498,2019-08-20 10:52:00,2019-08-20 11:15:00
32.0180652142863,2019-08-20 11:15:00,2019-08-20 11:38:00
32.9997995231359,2019-08-20 11:38:00,2019-08-20 12:01:00
34.5454495748286,2019-08-20 12:01:00,2019-08-20 12:24:00
31.8768052736747,2019-08-20 12:24:00,2019-08-20 12:47:00
32.6593916065839,2019-08-20 12:47:00,2019-08-20 13:10:00
35.4984498312341,2019-08-20 13:10:00,2019-08-20 13:33:00
37.2213072922242,2019-08-20 13:33:00,2019-08-20 13:56:00
36.8926252020616,2019-08-20 13:56:00,2019-08-20 14:19:00
36.456117148869,2019-08-20 14:19:00,2019-08-20 14:42:00
33.8881384095668,2019-08-20 14:42:00,2019-08-20 15:05:00
32.0959881252357,2019-08-20 15:05:00,2019-08-20 15:28:00
32.7277818069157,2019-08-20 15:28:00,2019-08-20 15:51:00
35.0119569954702,2019-08-20 15:51:00,2019-08-20 16:14:00
32.8899605735956,2019-08-20 16:14:00,2019-08-20 16:37:00
33.8241430811747,2019-08-20 16:37:00,2019-08-20 17:00:00
34.4357767498082,2019-08-20 17:00:00,2019-08-20 17:23:00
32.3459098375241,2019-08-20 17:23:00,2019-08-20 17:46:00
35.2321812204697,2019-08-20 17:46:00,2019-08-20 18:09:00
35.6309762477166,2019-08-20 18:09:00,2019-08-20 18:32:00
35.3109555237605,2019-08-20 18:32:00,2019-08-20 18:55:00
38.0622633427617,2019-08-20 18:55:00,2019-08-20 19:18:00
36.6912744045092,2019-08-20 19:18:00,2019-08-20 19:41:00
38.4118282673656,2019-08-20 19:41:00,2019-08-20 20:04:00
37.2487894266353,2019-08-20 20:04:00,2019-08-20 20:27:00
37.3000908677296,2019-08-20 20:27:00,2019-08-20 20:50:00
34.81730346887,2019-08-20 20:50:00,2019-08-20 21:13:00
35.6795689986311,2019-08-20 21:13:00,2019-08-20 21:36:00
37.2682646540971,2019-08-20 21:36:00,2019-08-20 21:59:00
36.9625703779485,2019-08-20 21:59:00,2019-08-20 22:22:00
34.5056380993985,2019-08-20 22:22:00,2019-08-20 22:45:00
37.3799305735206,2019-08-20 22:45:00,2019-08-20 23:08:00
35.036562482998,2019-08-20 23:08:00,2019-08-20 23:31:00
36.214889644497,2019-08-20 23:31:00,2019-08-20 23:54:00
36.8444864354417,2019-08-20 23:54:00,2019-08-21 00:17:00
37.9317669128431,2019-08-21 00:17:00,2019-08-21 00:40:00
36.2779720634065,2019-08-21 00:40:00,2019-08-21 01:03:00
34.1293920399678,2019-08-21 01:03:00,2019-08-21 01:26:00
34.6989233738946,2019-08-21 01:26:00,2019-08-21 01:49:00
37.6497445308321,2019-08-21 01:49:00,2019-08-21 02:12:00
35.7309912729936,2019-08-21 02:12:00,2019-08-21 02:35:00
34.3985192406347,2019-08-21 02:35:00,2019-08-21 02:58:00
37.0657369556146,2019-08-21 02:58:00,2019-08-21 03:21:00
36.5402915555103,2019-08-21 03:21:00,2019-08-21 03:44:00
33.9224974329445,2019-08-21 03:44:00,2019-08-21 04:07:00
31.8060764041372,2019-08-21 04:07:00,2019-08-21 04:30:00
30.3250904541942,2019-08-21 04:30:00,2019-08-21 04:53:00
30.0973953439768,2019-08-21 04:53:00,2019-08-21 05:16:00
32.7321854039622,2019-08-21 05:16:00,2019-08-21 05:39:00
31.1554783611199,2019-08-21 05:39:00,2019-08-21 06:02:00
32.9318114122065,2019-08-21 06:02:00,2019-08-21 06:25:00
31.0768506444357,2019-08-21 06:25:00,2019-08-21 06:48:00
33.4557314018628,2019-08-21 06:48:00,2019-08-21 07:11:00
31.0499973462551,2019-08-21 07:11:00,2019-08-21 07:34:00
28.8185890098117,2019-08-21 07:34:00,2019-08-21 07:57:00
28.5586695922222,2019-08-21 07:57:00,2019-08-21 08:20:00
29.2187746034779,2019-08-21 08:20:00,2019-08-21 08:43:00
27.0939771883379,2019-08-21 08:43:00,2019-08-21 09:06:00
27.1556081238354,2019-08-21 09:06:00,2019-08-21 09:29:00
29.2171660855817,2019-08-21 09:29:00,2019-08-21 09:52:00
27.3844255870588,2019-08-21 09:52:00,2019-08-21 10:15:00
24.8711832052066,2019-08-21 10:15:00,2019-08-21 10:38:00
24.3967812318267,2019-08-21 10:38:00,2019-08-21 11:01:00
23.5633215223319,2019-08-21 11:01:00,2019-08-21 11:24:00
23.9776916379018,2019-08-21 11:24:00,2019-08-21 11:47:00
24.7167797583857,2019-08-21 11:47:00,2019-08-21 12:10:00
22.7240244517982,2019-08-21 12:10:00,2019-08-21 12:33:00
20.4927653481203,2019-08-21 12:33:00,2019-08-21 12:56:00
21.1293749931687,2019-08-21 12:56:00,2019-08-21 13:19:00
18.4765454433283,2019-08-21 13:19:00,2019-08-21 13:42:00
17.4836896575066,2019-08-21 13:42:00,2019-08-21 14:05:00
14.7035708553362,2019-08-21 14:05:00,2019-08-21 14:28:00
16.3581786926297,2019-08-21 14:28:00,2019-08-21 14:51:00
16.5274497303248,2019-08-21 14:51:00,2019-08-21 15:14:00
14.7038588069184,2019-08-21 15:14:00,2019-08-21 15:37:00
15.6884566583928,2019-08-21 15:37:00,2019-08-21 16:00:00
15.032422780457,2019-08-21 16:00:00,2019-08-21 16:23:00
12.1616339686018,2019-08-21 16:23:00,2019-08-21 16:46:00
10.3780937111238,2019-08-21 16:46:00,2019-08-21 17:09:00
9.07602795600612,2019-08-21 17:09:00,2019-08-21 17:32:00
10.3072304278752,2019-08-21 17:32:00,2019-08-21 17:55:00
10.7910521051024,2019-08-21 17:55:00,2019-08-21 18:18:00
9.52848634389649,2019-08-21 18:18:00,2019-08-21 18:41:00
7.64599049065894,2019-08-21 18:41:00,2019-08-21 19:04:00
9.76258069647075,2019-08-21 19:04:00,2019-08-21 19:27:00
11.6510172820056,2019-08-21 19:27:00,2019-08-21 19:50:00
14.1799924199702,2019-08-21 19:50:00,2019-08-21 20:13:00
15.5906368347033,2019-08-21 20:13:00,2019-08-21 20:36:00
13.4546390942127,2019-08-21 20:36:00,2019-08-21 20:59:00
13.2161935475509,2019-08-21 20:59:00,2019-08-21 21:22:00
15.3161786757342,2019-08-21 21:22:00,2019-08-21 21:45:00
12.5645130607315,2019-08-21 21:45:00,2019-08-21 22:08:00
15.026238485505,2019-08-21 22:08:00,2019-08-21 22:31:00
12.886665623511,2019-08-21 22:31:00,2019-08-21 22:54:00
14.1974153761201,2019-08-21 22:54:00,2019-08-21 23:17:00
12.1656238869291,2019-08-21 23:17:00,2019-08-21 23:40:00
14.2611787270345,2019-08-21 23:40:00,2019-08-22 00:03:00
16.747586744906,2019-08-22 00:03:00,2019-08-22 00:26:00
