reading,start time,end time
71.8920739980158,2020-01-10 06:00:00,2020-01-10 07:00:00
87.6595171992208,2020-01-10 07:00:00,2020-01-10 08:00:00
89.2503232897666,2020-01-10 08:00:00,2020-01-10 09:00:00
108.647742250431,2020-01-10 09:00:00,2020-01-10 10:00:00
105.125989715985,2020-01-10 10:00:00,2020-01-10 11:00:00
107.360530404889,2020-01-10 11:00:00,2020-01-10 12:00:00
107.971504195106,2020-01-10 12:00:00,2020-01-10 13:00:00
91.7449985681693,2020-01-10 13:00:00,2020-01-10 14:00:00
94.6590866631542,2020-01-10 14:00:00,2020-01-10 15:00:00
84.1153833359169,2020-01-10 15:00:00,2020-01-10 16:00:00
97.6351509944518,2020-01-10 16:00:00,2020-01-10 17:00:00
98.7792961354412,2020-01-10 17:00:00,2020-01-10 18:00:00
100.356353041692,2020-01-10 18:00:00,2020-01-10 19:00:00
90.8444574638107,2020-01-10 19:00:00,2020-01-10 20:00:00
83.8810737166181,2020-01-10 20:00:00,2020-01-10 21:00:00
92.0361647514608,2020-01-10 21:00:00,2020-01-10 22:00:00
104.0804156296,2020-01-10 22:00:00,2020-01-10 23:00:00
84.7715219827002,2020-01-10 23:00:00,2020-01-11 00:00:00
101.150265963659,2020-01-11 00:00:00,2020-01-11 01:00:00
91.1812240028759,2020-01-11 01:00:00,2020-01-11 02:00:00
81.0903339059109,2020-01-11 02:00:00,2020-01-11 03:00:00
71.2775840787072,2020-01-11 03:00:00,2020-01-11 04:00:00
67.7078712481693,2020-01-11 04:00:00,2020-01-11 05:00:00
53.4660131778678,2020-01-11 05:00:00,2020-01-11 06:00:00
60.6909164471305,2020-01-11 06:00:00,2020-01-11 07:00:00
70.8919084629316,2020-01-11 07:00:00,2020-01-11 08:00:00
87.7381239374363,2020-01-11 08:00:00,2020-01-11 09:00:00
81.7868334190856,2020-01-11 09:00:00,2020-01-11 10:00:00
66.5177308070935,2020-01-11 10:00:00,2020-01-11 11:00:00
72.7584646770949,2020-01-11 11:00:00,2020-01-11 12:00:00
61.6645166258804,2020-01-11 12:00:00,2020-01-11 13:00:00
46.2048416698128,2020-01-11 13:00:00,2020-01-11 14:00:00
59.5336725517202,2020-01-11 14:00:00,2020-01-11 15:00:00
40.2485087068352,2020-01-11 15:00:00,2020-01-11 16:00:00
41.6666482039682,2020-01-11 16:00:00,2020-01-11 17:00:00
47.1093682137301,2020-01-11 17:00:00,2020-01-11 18:00:00
47.4470265068478,2020-01-11 18:00:00,2020-01-11 19:00:00
44.9288074363783,2020-01-11 19:00:00,2020-01-11 20:00:00
49.4388724123584,2020-01-11 20:00:00,2020-01-11 21:00:00
59.0560083037886,2020-01-11 21:00:00,2020-01-11 22:00:00
61.0925334403272,2020-01-11 22:00:00,2020-01-11 23:00:00
77.0314390792295,2020-01-11 23:00:00,2020-01-12 00:00:00
80.8729526493792,2020-01-12 00:00:00,2020-01-12 01:00:00
83.5804440483719,2020-01-12 01:00:00,2020-01-12 02:00:00
89.6368731204604,2020-01-12 02:00:00,2020-01-12 03:00:00
71.5459038401323,2020-01-12 03:00:00,2020-01-12 04:00:00
71.0996605609017,2020-01-12 04:00:00,2020-01-12 05:00:00
64.7910576849749,2020-01-12 05:00:00,2020-01-12 06:00:00
76.6266783095944,2020-01-12 06:00:00,2020-01-12 07:00:00
58.2933054743885,2020-01-12 07:00:00,2020-01-12 08:00:00
70.6386646339376,2020-01-12 08:00:00,2020-01-12 09:00:00
71.7811076451035,2020-01-12 09:00:00,2020-01-12 10:00:00
69.8190163184237,2020-01-12 10:00:00,2020-01-12 11:00:00
89.5267948783321,2020-01-12 11:00:00,2020-01-12 12:00:00
81.6923215661566,2020-01-12 12:00:00,2020-01-12 13:00:00
77.1709056880708,2020-01-12 13:00:00,2020-01-12 14:00:00
90.67314883413,2020-01-12 14:00:00,2020-01-12 15:00:00
103.610446986947,2020-01-12 15:00:00,2020-01-12 16:00:00
103.570478262374,2020-01-12 16:00:00,2020-01-12 17:00:00
92.9062749699607,2020-01-12 17:00:00,2020-01-12 18:00:00
81.5662364435769,2020-01-12 18:00:00,2020-01-12 19:00:00
61.9669869982384,2020-01-12 19:00:00,2020-01-12 20:00:00
80.2421560019339,2020-01-12 20:00:00,2020-01-12 21:00:00
99.0718746273415,2020-01-12 21:00:00,2020-01-12 22:00:00
84.8776174383316,2020-01-12 22:00:00,2020-01-12 23:00:00
101.295656224328,2020-01-12 23:00:00,2020-01-13 00:00:00
111.550112548046,2020-01-13 00:00:00,2020-01-13 01:00:00
114.229205625224,2020-01-13 01:00:00,2020-01-13 02:00:00
110.82247004796,2020-01-13 02:00:00,2020-01-13 03:00:00
97.5084781641159,2020-01-13 03:00:00,2020-01-13 04:00:00
108.731945501699,2020-01-13 04:00:00,2020-01-13 05:00:00
95.1745512170096,2020-01-13 05:00:00,2020-01-13 06:00:00
99.250587259438,2020-01-13 06:00:00,2020-01-13 07:00:00
101.615772611435,2020-01-13 07:00:00,2020-01-13 08:00:00
87.3860915653961,2020-01-13 08:00:00,2020-01-13 09:00:00
83.6899968808435,2020-01-13 09:00:00,2020-01-13 10:00:00
84.5979838401418,2020-01-13 10:00:00,2020-01-13 11:00:00
87.9453072165879,2020-01-13 11:00:00,2020-01-13 12:00:00
104.620848697158,2020-01-13 12:00:00,2020-01-13 13:00:00
105.835132072185,2020-01-13 13:00:00,2020-01-13 14:00:00
116.663333810797,2020-01-13 14:00:00,2020-01-13 15:00:00
107.564942566464,2020-01-13 15:00:00,2020-01-13 16:00:00
92.5480175037023,2020-01-13 16:00:00,2020-01-13 17:00:00
94.5139212668292,2020-01-13 17:00:00,2020-01-13 18:00:00
108.470949778226,2020-01-13 18:00:00,2020-01-13 19:00:00
111.944977337785,2020-01-13 19:00:00,2020-01-13 20:00:00
125.742854337716,2020-01-13 20:00:00,2020-01-13 21:00:00
128.258609998336,2020-01-13 21:00:00,2020-01-13 22:00:00
119.044250626402,2020-01-13 22:00:00,2020-01-13 23:00:00
100.788626704335,2020-01-13 23:00:00,2020-01-14 00:00:00
106.60456289995,2020-01-14 00:00:00,2020-01-14 01:00:00
100.027804664273,2020-01-14 01:00:00,2020-01-14 02:00:00
97.2634392583918,2020-01-14 02:00:00,2020-01-14 03:00:00
110.503672240855,2020-01-14 03:00:00,2020-01-14 04:00:00
124.851758587157,2020-01-14 04:00:00,2020-01-14 05:00:00
142.75726275249,2020-01-14 05:00:00,2020-01-14 06:00:00
131.97552758963,2020-01-14 06:00:00,2020-01-14 07:00:00
139.541502831275,2020-01-14 07:00:00,2020-01-14 08:00:00
146.97512314631,2020-01-14 08:00:00,2020-01-14 09:00:00
146.040905866617,2020-01-14 09:00:00,2020-01-14 10:00:00
133.291247098559,2020-01-14 10:00:00,2020-01-14 11:00:00
151.823635671975,2020-01-14 11:00:00,2020-01-14 12:00:00
166.792893213041,2020-01-14 12:00:00,2020-01-14 13:00:00
150.677945875816,2020-01-14 13:00:00,2020-01-14 14:00:00
138.381345108968,2020-01-14 14:00:00,2020-01-14 15:00:00
149.724098053652,2020-01-14 15:00:00,2020-01-14 16:00:00
136.138817174162,2020-01-14 16:00:00,2020-01-14 17:00:00
149.68515569898,2020-01-14 17:00:00,2020-01-14 18:00:00
157.858017191491,2020-01-14 18:00:00,2020-01-14 19:00:00
160.734537367156,2020-01-14 19:00:00,2020-01-14 20:00:00
157.58436443258,2020-01-14 20:00:00,2020-01-14 21:00:00
155.414961747937,2020-01-14 21:00:00,2020-01-14 22:00:00
150.288527945231,2020-01-14 22:00:00,2020-01-14 23:00:00
149.747292103971,2020-01-14 23:00:00,2020-01-15 00:00:00
142.163073928027,2020-01-15 00:00:00,2020-01-15 01:00:00
125.290227050617,2020-01-15 01:00:00,2020-01-15 02:00:00
120.593529627772,2020-01-15 02:00:00,2020-01-15 03:00:00
129.844565441193,2020-01-15 03:00:00,2020-01-15 04:00:00
141.734677058924,2020-01-15 04:00:00,2020-01-15 05:00:00
143.203178998939,2020-01-15 05:00:00,2020-01-15 06:00:00
142.633933283183,2020-01-15 06:00:00,2020-01-15 07:00:00
136.000570111259,2020-01-15 07:00:00,2020-01-15 08:00:00
121.499624851527,2020-01-15 08:00:00,2020-01-15 09:00:00
117.945686772863,2020-01-15 09:00:00,2020-01-15 10:00:00
104.935780136346,2020-01-15 10:00:00,2020-01-15 11:00:00
111.689131830328,2020-01-15 11:00:00,2020-01-15 12:00:00
112.786937251769,2020-01-15 12:00:00,2020-01-15 13:00:00
129.312669766972,2020-01-15 13:00:00,2020-01-15 14:00:00
134.575160950328,2020-01-15 14:00:00,2020-01-15 15:00:00
122.401132445797,2020-01-15 15:00:00,2020-01-15 16:00:00
132.632666110682,2020-01-15 16:00:00,2020-01-15 17:00:00
126.334311245999,2020-01-15 17:00:00,2020-01-15 18:00:00
112.835319333148,2020-01-15 18:00:00,2020-01-15 19:00:00
98.5014922762774,2020-01-15 19:00:00,2020-01-15 20:00:00
98.0780940125791,2020-01-15 20:00:00,2020-01-15 21:00:00
95.6695196400391,2020-01-15 21:00:00,2020-01-15 22:00:00
77.5668121462546,2020-01-15 22:00:00,2020-01-15 23:00:00
74.0696466946174,2020-01-15 23:00:00,2020-01-16 00:00:00
69.726483346248,2020-01-16 00:00:00,2020-01-16 01:00:00
89.604846465945,2020-01-16 01:00:00,2020-01-16 02:00:00
93.7824647939068,2020-01-16 02:00:00,2020-01-16 03:00:00
111.932619097624,2020-01-16 03:00:00,2020-01-16 04:00:00
125.335617620822,2020-01-16 04:00:00,2020-01-16 05:00:00
121.304424148837,2020-01-16 05:00:00,2020-01-16 06:00:00
120.055101658203,2020-01-16 06:00:00,2020-01-16 07:00:00
131.143655532958,2020-01-16 07:00:00,2020-01-16 08:00:00
143.335607696834,2020-01-16 08:00:00,2020-01-16 09:00:00
144.318391707186,2020-01-16 09:00:00,2020-01-16 10:00:00
141.530365966327,2020-01-16 10:00:00,2020-01-16 11:00:00
143.07680608986,2020-01-16 11:00:00,2020-01-16 12:00:00
156.915041726996,2020-01-16 12:00:00,2020-01-16 13:00:00
148.687615149913,2020-01-16 13:00:00,2020-01-16 14:00:00
134.741079523351,2020-01-16 14:00:00,2020-01-16 15:00:00
142.428726782759,2020-01-16 15:00:00,2020-01-16 16:00:00
131.540145495251,2020-01-16 16:00:00,2020-01-16 17:00:00
135.067772968255,2020-01-16 17:00:00,2020-01-16 18:00:00
145.308196648231,2020-01-16 18:00:00,2020-01-16 19:00:00
161.870622816245,2020-01-16 19:00:00,2020-01-16 20:00:00
147.123421841621,2020-01-16 20:00:00,2020-01-16 21:00:00
156.39089363415,2020-01-16 21:00:00,2020-01-16 22:00:00
153.781185128719,2020-01-16 22:00:00,2020-01-16 23:00:00
151.895046490835,2020-01-16 23:00:00,2020-01-17 00:00:00
150.620023112678,2020-01-17 00:00:00,2020-01-17 01:00:00
162.315889475454,2020-01-17 01:00:00,2020-01-17 02:00:00
158.186028525489,2020-01-17 02:00:00,2020-01-17 03:00:00
177.729999902185,2020-01-17 03:00:00,2020-01-17 04:00:00
185.16969001809,2020-01-17 04:00:00,2020-01-17 05:00:00
199.530762267159,2020-01-17 05:00:00,2020-01-17 06:00:00
186.886689065615,2020-01-17 06:00:00,2020-01-17 07:00:00
170.470853659237,2020-01-17 07:00:00,2020-01-17 08:00:00
177.56487850219,2020-01-17 08:00:00,2020-01-17 09:00:00
193.902928630007,2020-01-17 09:00:00,2020-01-17 10:00:00
187.433113299797,2020-01-17 10:00:00,2020-01-17 11:00:00
184.378857320046,2020-01-17 11:00:00,2020-01-17 12:00:00
194.030762617815,2020-01-17 12:00:00,2020-01-17 13:00:00
191.717596409022,2020-01-17 13:00:00,2020-01-17 14:00:00
194.051319092833,2020-01-17 14:00:00,2020-01-17 15:00:00
192.072917351467,2020-01-17 15:00:00,2020-01-17 16:00:00
186.3793183761,2020-01-17 16:00:00,2020-01-17 17:00:00
197.384316184207,2020-01-17 17:00:00,2020-01-17 18:00:00
186.434000932471,2020-01-17 18:00:00,2020-01-17 19:00:00
186.05990094201,2020-01-17 19:00:00,2020-01-17 20:00:00
174.354702008066,2020-01-17 20:00:00,2020-01-17 21:00:00
174.376313761174,2020-01-17 21:00:00,2020-01-17 22:00:00
193.515452353791,2020-01-17 22:00:00,2020-01-17 23:00:00
190.054238330337,2020-01-17 23:00:00,2020-01-18 00:00:00
195.264151626967,2020-01-18 00:00:00,2020-01-18 01:00:00
180.087002756682,2020-01-18 01:00:00,2020-01-18 02:00:00
180.218699265012,2020-01-18 02:00:00,2020-01-18 03:00:00
185.867283416131,2020-01-18 03:00:00,2020-01-18 04:00:00
166.28725062596,2020-01-18 04:00:00,2020-01-18 05:00:00
182.695786111873,2020-01-18 05:00:00,2020-01-18 06:00:00
166.688091846975,2020-01-18 06:00:00,2020-01-18 07:00:00
161.004507128831,2020-01-18 07:00:00,2020-01-18 08:00:00
160.431057246571,2020-01-18 08:00:00,2020-01-18 09:00:00
153.01240844657,2020-01-18 09:00:00,2020-01-18 10:00:00
146.676682662976,2020-01-18 10:00:00,2020-01-18 11:00:00
151.755749075585,2020-01-18 11:00:00,2020-01-18 12:00:00
152.318033769507,2020-01-18 12:00:00,2020-01-18 13:00:00
160.327506040603,2020-01-18 13:00:00,2020-01-18 14:00:00
152.25561719567,2020-01-18 14:00:00,2020-01-18 15:00:00
153.800644799742,2020-01-18 15:00:00,2020-01-18 16:00:00
156.417171426381,2020-01-18 16:00:00,2020-01-18 17:00:00
157.075990005039,2020-01-18 17:00:00,2020-01-18 18:00:00
144.316862904369,2020-01-18 18:00:00,2020-01-18 19:00:00
152.112326103223,2020-01-18 19:00:00,2020-01-18 20:00:00
154.007558409509,2020-01-18 20:00:00,2020-01-18 21:00:00
155.547685935611,2020-01-18 21:00:00,2020-01-18 22:00:00
138.733091774223,2020-01-18 22:00:00,2020-01-18 23:00:00
158.329671299556,2020-01-18 23:00:00,2020-01-19 00:00:00
161.488020330289,2020-01-19 00:00:00,2020-01-19 01:00:00
147.127343698318,2020-01-19 01:00:00,2020-01-19 02:00:00
162.052675824749,2020-01-19 02:00:00,2020-01-19 03:00:00
159.511023666305,2020-01-19 03:00:00,2020-01-19 04:00:00
143.779015643731,2020-01-19 04:00:00,2020-01-19 05:00:00
144.469546540103,2020-01-19 05:00:00,2020-01-19 06:00:00
143.054819370305,2020-01-19 06:00:00,2020-01-19 07:00:00
128.135350319563,2020-01-19 07:00:00,2020-01-19 08:00:00
129.141324327267,2020-01-19 08:00:00,2020-01-19 09:00:00
124.345723412858,2020-01-19 09:00:00,2020-01-19 10:00:00
121.833748368089,2020-01-19 10:00:00,2020-01-19 11:00:00
126.829783908632,2020-01-19 11:00:00,2020-01-19 12:00:00
132.982922836722,2020-01-19 12:00:00,2020-01-19 13:00:00
115.009635130153,2020-01-19 13:00:00,2020-01-19 14:00:00
132.092016796775,2020-01-19 14:00:00,2020-01-19 15:00:00
151.947208913823,2020-01-19 15:00:00,2020-01-19 16:00:00
134.693401832722,2020-01-19 16:00:00,2020-01-19 17:00:00
134.688657655413,2020-01-19 17:00:00,2020-01-19 18:00:00
130.910841736219,2020-01-19 18:00:00,2020-01-19 19:00:00
148.880548799329,2020-01-19 19:00:00,2020-01-19 20:00:00
150.620316177845,2020-01-19 20:00:00,2020-01-19 21:00:00
131.795003821369,2020-01-19 21:00:00,2020-01-19 22:00:00
139.357534544528,2020-01-19 22:00:00,2020-01-19 23:00:00
137.179815933192,2020-01-19 23:00:00,2020-01-20 00:00:00
118.431316229274,2020-01-20 00:00:00,2020-01-20 01:00:00
115.135787964585,2020-01-20 01:00:00,2020-01-20 02:00:00
107.136200582603,2020-01-20 02:00:00,2020-01-20 03:00:00
122.922945667159,2020-01-20 03:00:00,2020-01-20 04:00:00
123.438609851751,2020-01-20 04:00:00,2020-01-20 05:00:00
126.65955437188,2020-01-20 05:00:00,2020-01-20 06:00:00
133.162853470191,2020-01-20 06:00:00,2020-01-20 07:00:00
149.200631938092,2020-01-20 07:00:00,2020-01-20 08:00:00
131.282183892997,2020-01-20 08:00:00,2020-01-20 09:00:00
139.600871007946,2020-01-20 09:00:00,2020-01-20 10:00:00
150.323610509075,2020-01-20 10:00:00,2020-01-20 11:00:00
162.552971647798,2020-01-20 11:00:00,2020-01-20 12:00:00
145.075583241393,2020-01-20 12:00:00,2020-01-20 13:00:00
158.97860878883,2020-01-20 13:00:00,2020-01-20 14:00:00
142.037458636124,2020-01-20 14:00:00,2020-01-20 15:00:00
133.803161861458,2020-01-20 15:00:00,2020-01-20 16:00:00
134.465966173594,2020-01-20 16:00:00,2020-01-20 17:00:00
154.353637573166,2020-01-20 17:00:00,2020-01-20 18:00:00
142.373530222442,2020-01-20 18:00:00,2020-01-20 19:00:00
147.524438033648,2020-01-20 19:00:00,2020-01-20 20:00:00
140.638316949345,2020-01-20 20:00:00,2020-01-20 21:00:00
128.821924571317,2020-01-20 21:00:00,2020-01-20 22:00:00
114.167346499617,2020-01-20 22:00:00,2020-01-20 23:00:00
132.223208746904,2020-01-20 23:00:00,2020-01-21 00:00:00
134.079414373366,2020-01-21 00:00:00,2020-01-21 01:00:00
119.797543292359,2020-01-21 01:00:00,2020-01-21 02:00:00
130.241516372945,2020-01-21 02:00:00,2020-01-21 03:00:00
112.708220557793,2020-01-21 03:00:00,2020-01-21 04:00:00
114.377710027414,2020-01-21 04:00:00,2020-01-21 05:00:00
96.0777970203459,2020-01-21 05:00:00,2020-01-21 06:00:00
114.149231717577,2020-01-21 06:00:00,2020-01-21 07:00:00
111.924447964042,2020-01-21 07:00:00,2020-01-21 08:00:00
128.38242175013,2020-01-21 08:00:00,2020-01-21 09:00:00
146.349295351318,2020-01-21 09:00:00,2020-01-21 10:00:00
162.186797619413,2020-01-21 10:00:00,2020-01-21 11:00:00
149.944804469402,2020-01-21 11:00:00,2020-01-21 12:00:00
154.532825837779,2020-01-21 12:00:00,2020-01-21 13:00:00
172.821311190919,2020-01-21 13:00:00,2020-01-21 14:00:00
178.582616150038,2020-01-21 14:00:00,2020-01-21 15:00:00
188.879332765331,2020-01-21 15:00:00,2020-01-21 16:00:00
184.433575457699,2020-01-21 16:00:00,2020-01-21 17:00:00
172.700710606391,2020-01-21 17:00:00,2020-01-21 18:00:00
186.799482245453,2020-01-21 18:00:00,2020-01-21 19:00:00
178.513357468414,2020-01-21 19:00:00,2020-01-21 20:00:00
181.373458092398,2020-01-21 20:00:00,2020-01-21 21:00:00
199.263294168737,2020-01-21 21:00:00,2020-01-21 22:00:00
183.768352266136,2020-01-21 22:00:00,2020-01-21 23:00:00
183.663646621918,2020-01-21 23:00:00,2020-01-22 00:00:00
195.278038572669,2020-01-22 00:00:00,2020-01-22 01:00:00
177.273717402336,2020-01-22 01:00:00,2020-01-22 02:00:00
178.77734878873,2020-01-22 02:00:00,2020-01-22 03:00:00
188.403653577647,2020-01-22 03:00:00,2020-01-22 04:00:00
187.855415824805,2020-01-22 04:00:00,2020-01-22 05:00:00
192.218142510994,2020-01-22 05:00:00,2020-01-22 06:00:00
181.574337674278,2020-01-22 06:00:00,2020-01-22 07:00:00
169.107554277399,2020-01-22 07:00:00,2020-01-22 08:00:00
170.477028999614,2020-01-22 08:00:00,2020-01-22 09:00:00
173.841065031625,2020-01-22 09:00:00,2020-01-22 10:00:00
166.004409172132,2020-01-22 10:00:00,2020-01-22 11:00:00
154.0031732181,2020-01-22 11:00:00,2020-01-22 12:00:00
141.362197556875,2020-01-22 12:00:00,2020-01-22 13:00:00
132.827739482466,2020-01-22 13:00:00,2020-01-22 14:00:00
125.959920985616,2020-01-22 14:00:00,2020-01-22 15:00:00
129.683402865453,2020-01-22 15:00:00,2020-01-22 16:00:00
109.814596627761,2020-01-22 16:00:00,2020-01-22 17:00:00
112.55122092032,2020-01-22 17:00:00,2020-01-22 18:00:00
103.588297029117,2020-01-22 18:00:00,2020-01-22 19:00:00
103.874186233004,2020-01-22 19:00:00,2020-01-22 20:00:00
110.606709459856,2020-01-22 20:00:00,2020-01-22 21:00:00
93.1240863116328,2020-01-22 21:00:00,2020-01-22 22:00:00
75.5867017498928,2020-01-22 22:00:00,2020-01-22 23:00:00
74.1318226882307,2020-01-22 23:00:00,2020-01-23 00:00:00
90.6220648621357,2020-01-23 00:00:00,2020-01-23 01:00:00
90.789192505687,2020-01-23 01:00:00,2020-01-23 02:00:00
82.8351241130835,2020-01-23 02:00:00,2020-01-23 03:00:00
101.940599122064,2020-01-23 03:00:00,2020-01-23 04:00:00
97.9574910811417,2020-01-23 04:00:00,2020-01-23 05:00:00
108.420354986748,2020-01-23 05:00:00,2020-01-23 06:00:00
100.628865632496,2020-01-23 06:00:00,2020-01-23 07:00:00
89.2013465354545,2020-01-23 07:00:00,2020-01-23 08:00:00
95.0021427075055,2020-01-23 08:00:00,2020-01-23 09:00:00
88.258407932426,2020-01-23 09:00:00,2020-01-23 10:00:00
102.254364157636,2020-01-23 10:00:00,2020-01-23 11:00:00
89.2485321892139,2020-01-23 11:00:00,2020-01-23 12:00:00
99.6525800904105,2020-01-23 12:00:00,2020-01-23 13:00:00
109.419664985504,2020-01-23 13:00:00,2020-01-23 14:00:00
128.209177747952,2020-01-23 14:00:00,2020-01-23 15:00:00
146.029407840952,2020-01-23 15:00:00,2020-01-23 16:00:00
158.588527779904,2020-01-23 16:00:00,2020-01-23 17:00:00
141.632311528027,2020-01-23 17:00:00,2020-01-23 18:00:00
149.237640912855,2020-01-23 18:00:00,2020-01-23 19:00:00
135.274264979338,2020-01-23 19:00:00,2020-01-23 20:00:00
135.491500111625,2020-01-23 20:00:00,2020-01-23 21:00:00
139.919813476501,2020-01-23 21:00:00,2020-01-23 22:00:00
129.739025149744,2020-01-23 22:00:00,2020-01-23 23:00:00
111.864956716876,2020-01-23 23:00:00,2020-01-24 00:00:00
122.29370155387,2020-01-24 00:00:00,2020-01-24 01:00:00
116.080716735342,2020-01-24 01:00:00,2020-01-24 02:00:00
104.511589942819,2020-01-24 02:00:00,2020-01-24 03:00:00
89.8148293886926,2020-01-24 03:00:00,2020-01-24 04:00:00
99.5518997458285,2020-01-24 04:00:00,2020-01-24 05:00:00
85.171203237811,2020-01-24 05:00:00,2020-01-24 06:00:00
97.286954547419,2020-01-24 06:00:00,2020-01-24 07:00:00
113.048722422646,2020-01-24 07:00:00,2020-01-24 08:00:00
128.62249401761,2020-01-24 08:00:00,2020-01-24 09:00:00
114.934569780527,2020-01-24 09:00:00,2020-01-24 10:00:00
97.0155355026778,2020-01-24 10:00:00,2020-01-24 11:00:00
80.3484606402768,2020-01-24 11:00:00,2020-01-24 12:00:00
85.1595244191936,2020-01-24 12:00:00,2020-01-24 13:00:00
88.3567644915583,2020-01-24 13:00:00,2020-01-24 14:00:00
86.0123348402958,2020-01-24 14:00:00,2020-01-24 15:00:00
77.8085493783333,2020-01-24 15:00:00,2020-01-24 16:00:00
75.6967167759511,2020-01-24 16:00:00,2020-01-24 17:00:00
61.7775158374807,2020-01-24 17:00:00,2020-01-24 18:00:00
81.1869294114492,2020-01-24 18:00:00,2020-01-24 19:00:00
84.9329882462901,2020-01-24 19:00:00,2020-01-24 20:00:00
77.4663252986052,2020-01-24 20:00:00,2020-01-24 21:00:00
67.2721561490284,2020-01-24 21:00:00,2020-01-24 22:00:00
75.2178550028521,2020-01-24 22:00:00,2020-01-24 23:00:00
81.37895077764,2020-01-24 23:00:00,2020-01-25 00:00:00
66.4880546318904,2020-01-25 00:00:00,2020-01-25 01:00:00
